viral,Preys,HK2*,GPI,PFKP,ENO2*,PKM*,LDHA,ALDOA,PGK1,BPGM*,PGD,PGLS,RBKS,DNAJC15*,ATP1A1*,UQCRB,IDH1*,CDK1*,ZDHHC14,IFITM1*,IFITM3*,ACAA1,HMGCS1*,ACAT2,BCKDK,MVD,FDFT1,SQLE*,DGAT1,MTTP,NFKB1*,JUN,FOXO1*,GCLC*,HMOX2*,IL6*,SOD2,ERN1,EIF2AK2,ATF4,CEBPB,DNAJB9
nsp15,3,2.41789593950504,2.8233610476132043,4.61512051684126,3.005682604407159,1.9070703157390494,2.5356789751614235,2.1302138670532593,2.8233610476132043,4.61512051684126,4.61512051684126,3.228826155721369,3.9219733362813143,0.0,2.1302138670532593,2.6692103677859462,3.5165082281731497,2.1302138670532593,1.3192836508369303,0.0,0.0,3.228826155721369,1.2139231351791042,3.9219733362813143,1.3962446919730587,2.8233610476132043,0.5042466526679482,0.0,0.009950330853168092,0.030153038170687558,1.3962446919730587,3.228826155721369,3.005682604407159,3.9219733362813143,1.1811333123561132,2.6692103677859462,3.5165082281731497,2.41789593950504,0.009950330853168092,2.1302138670532593,2.1302138670532593,0.0
nsp2,7,2.1302138670532593,0.06124362524071867,0.8309308829229983,1.3962446919730587,1.4796263009121098,1.842531794601478,1.1186129553747792,1.9070703157390494,0.0,2.6692103677859462,1.4796263009121098,2.8233610476132043,0.0,1.9760631872260008,3.5165082281731497,1.6193882432872684,1.6193882432872684,0.009950330853168092,0.0,0.0,2.6692103677859462,0.7030975114131134,2.8233610476132043,0.36662527479190055,3.228826155721369,0.18430371799794587,0.0,0.0,0.05077232537342326,0.13778370236305298,1.5240780634829436,3.005682604407159,0.5042466526679482,4.61512051684126,1.4796263009121098,2.0501711593797225,2.8233610476132043,0.0,0.5897688261061101,1.088759992225098,0.0
nsp4,8,2.5356789751614235,2.1302138670532593,2.312535423847214,3.228826155721369,1.7247487589450947,3.005682604407159,2.1302138670532593,2.41789593950504,0.0,4.61512051684126,3.5165082281731497,3.5165082281731497,0.06124362524071867,2.1302138670532593,4.61512051684126,3.005682604407159,2.6692103677859462,0.7439195059333685,0.0,0.009950330853168092,2.312535423847214,1.088759992225098,3.5165082281731497,2.312535423847214,4.61512051684126,0.16077322058775173,3.9219733362813143,2.1302138670532593,1.059772455351846,0.6077873316087885,3.228826155721369,2.312535423847214,1.9070703157390494,3.005682604407159,2.217225244042889,2.5356789751614235,3.5165082281731497,1.088759992225098,0.8539204011476971,1.842531794601478,1.1186129553747792
nsp5,1,1.2478246868547855,0.951558870711613,1.9070703157390494,1.2829160066660554,4.61512051684126,2.312535423847214,1.3570239788197773,2.6692103677859462,0.9262410627273231,2.5356789751614235,0.16077322058775173,2.0501711593797225,0.0,1.670681537674819,0.5207759546191588,2.0501711593797225,1.6193882432872684,0.09333193979221911,0.0,0.0,2.6692103677859462,1.437066686493314,2.8233610476132043,0.6077873316087885,1.6193882432872684,0.0,0.0,0.0,0.22067136216882063,3.9219733362813143,4.61512051684126,3.005682604407159,0.951558870711613,0.0,3.5165082281731497,1.842531794601478,1.7247487589450947,1.670681537674819,2.312535423847214,2.8233610476132043,0.0
nsp5_c145a,2,2.312535423847214,2.8233610476132043,3.5165082281731497,3.9219733362813143,2.6692103677859462,2.8233610476132043,3.9219733362813143,3.228826155721369,1.6193882432872684,3.5165082281731497,3.228826155721369,2.1302138670532593,1.9760631872260008,2.1302138670532593,3.228826155721369,4.61512051684126,2.6692103677859462,0.009950330853168092,0.0,0.0,3.5165082281731497,1.059772455351846,3.5165082281731497,1.2829160066660554,2.217225244042889,0.0,0.0,0.0,0.6832948841169336,1.088759992225098,1.9070703157390494,1.9760631872260008,2.41789593950504,2.6692103677859462,1.842531794601478,3.228826155721369,3.9219733362813143,2.6692103677859462,0.951558870711613,1.9070703157390494,0.0
nsp6,4,3.005682604407159,2.8233610476132043,1.437066686493314,1.9760631872260008,1.9760631872260008,2.312535423847214,2.6692103677859462,2.41789593950504,0.0,2.41789593950504,1.3962446919730587,2.312535423847214,0.39561281166515266,3.5165082281731497,3.9219733362813143,2.8233610476132043,2.312535423847214,1.149384614041533,0.9015484501369516,4.61512051684126,3.5165082281731497,1.7819071727850433,3.228826155721369,4.61512051684126,2.312535423847214,3.9219733362813143,3.5165082281731497,3.005682604407159,1.9760631872260008,0.4879861317961679,1.3570239788197773,1.3192836508369303,1.1186129553747792,3.005682604407159,3.005682604407159,3.5165082281731497,3.5165082281731497,0.0,0.32466107569286834,0.18430371799794587,2.41789593950504
nsp7,32,1.7819071727850433,2.6692103677859462,1.2139231351791042,3.228826155721369,3.9219733362813143,4.61512051684126,1.6193882432872684,1.088759992225098,0.0,1.9070703157390494,1.6193882432872684,2.8233610476132043,3.005682604407159,4.61512051684126,3.9219733362813143,1.3192836508369303,1.0316015783851495,0.7649729151312008,0.0,1.149384614041533,2.0501711593797225,0.5207759546191588,1.9070703157390494,0.7030975114131134,2.1302138670532593,3.5165082281731497,2.6692103677859462,2.6692103677859462,4.61512051684126,0.7233002187306329,4.61512051684126,1.4796263009121098,0.951558870711613,4.61512051684126,2.41789593950504,1.842531794601478,2.41789593950504,0.0,0.0718257345712555,0.41042789745029334,2.312535423847214
nsp8,24,0.0,0.11531084651099437,0.8084580270709397,0.8309308829229983,2.41789593950504,0.5042466526679482,0.030153038170687558,0.7649729151312008,0.0,1.1186129553747792,0.0,1.149384614041533,0.0,0.009950330853168092,1.059772455351846,0.13778370236305298,1.7819071727850433,0.009950330853168092,0.0,0.0,2.312535423847214,0.0,1.3962446919730587,0.41042789745029334,0.13778370236305298,0.0,0.0,0.0,0.0,0.020000666706669543,4.61512051684126,1.3192836508369303,0.7233002187306329,0.0,1.2829160066660554,1.088759992225098,1.5705980791178364,1.5705980791178364,0.7649729151312008,1.2139231351791042,0.0
nsp9,16,1.0316015783851495,0.5897688261061101,1.3570239788197773,2.0501711593797225,1.9070703157390494,1.437066686493314,1.7247487589450947,1.7247487589450947,1.437066686493314,3.228826155721369,0.4562374334815876,1.842531794601478,0.0,2.0501711593797225,1.2478246868547855,2.0501711593797225,1.088759992225098,0.009950330853168092,0.0,0.0,2.217225244042889,0.020000666706669543,2.312535423847214,0.8774508985578912,2.41789593950504,0.0,0.0,0.0,0.0,0.23309388216737778,3.5165082281731497,2.41789593950504,3.5165082281731497,0.0,3.5165082281731497,2.1302138670532593,3.228826155721369,0.0,3.9219733362813143,1.7247487589450947,0.0
orf10,9,2.1302138670532593,1.7819071727850433,1.2139231351791042,3.9219733362813143,2.312535423847214,3.9219733362813143,1.670681537674819,2.312535423847214,2.217225244042889,1.842531794601478,0.08252102368800347,1.3192836508369303,0.0,4.61512051684126,1.9760631872260008,1.7247487589450947,1.4796263009121098,0.009950330853168092,0.0,0.0,2.217225244042889,0.030153038170687558,2.5356789751614235,2.0501711593797225,2.0501711593797225,0.0,0.0,0.0,0.0,1.2139231351791042,4.61512051684126,1.670681537674819,1.149384614041533,0.0,3.5165082281731497,1.7819071727850433,2.8233610476132043,0.0,1.7819071727850433,2.1302138670532593,0.06124362524071867
orf3a,8,0.040409538337876666,0.0,0.7030975114131134,1.7819071727850433,1.7247487589450947,2.1302138670532593,1.7247487589450947,1.9760631872260008,0.0,2.41789593950504,1.3192836508369303,3.005682604407159,0.0,2.217225244042889,0.8774508985578912,1.842531794601478,0.4879861317961679,1.004202604197035,0.0,0.18430371799794587,2.6692103677859462,0.28438717655492834,2.5356789751614235,0.0,1.842531794601478,3.9219733362813143,2.5356789751614235,3.228826155721369,0.8309308829229983,0.0,0.7864791203521644,0.7439195059333685,0.7233002187306329,2.41789593950504,1.842531794601478,2.1302138670532593,4.61512051684126,0.0,0.663876798259832,0.1264841471091196,2.8233610476132043
orf3b,1,2.8233610476132043,3.5165082281731497,1.9070703157390494,2.312535423847214,2.41789593950504,3.228826155721369,3.005682604407159,3.005682604407159,0.0,3.228826155721369,2.1302138670532593,2.1302138670532593,1.5705980791178364,3.005682604407159,4.61512051684126,3.005682604407159,3.5165082281731497,0.381014012244,0.0,3.9219733362813143,3.5165082281731497,1.7819071727850433,3.228826155721369,1.437066686493314,3.5165082281731497,3.228826155721369,0.0,0.7030975114131134,1.1186129553747792,1.5240780634829436,4.61512051684126,1.7247487589450947,1.9070703157390494,3.9219733362813143,1.9760631872260008,3.9219733362813143,2.312535423847214,1.3570239788197773,0.7439195059333685,1.149384614041533,0.0
orf6,3,4.61512051684126,2.5356789751614235,1.5705980791178364,2.312535423847214,1.670681537674819,2.0501711593797225,3.005682604407159,3.5165082281731497,0.0,3.5165082281731497,1.7247487589450947,2.1302138670532593,0.0,4.61512051684126,4.61512051684126,3.228826155721369,2.41789593950504,0.009950330853168092,0.0,0.5546775062948401,2.6692103677859462,0.13778370236305298,3.228826155721369,0.8309308829229983,2.312535423847214,0.6077873316087885,0.0,0.009950330853168092,0.24567266437423793,0.9262410627273231,4.61512051684126,2.6692103677859462,1.1811333123561132,1.9760631872260008,1.9070703157390494,3.005682604407159,2.5356789751614235,0.2584116901516677,2.1302138670532593,2.8233610476132043,0.0
orf7a,2,2.312535423847214,0.4562374334815876,3.5165082281731497,0.8084580270709397,3.228826155721369,1.9070703157390494,1.7819071727850433,1.437066686493314,0.0,2.312535423847214,0.5546775062948401,1.3570239788197773,0.0,1.437066686493314,1.2478246868547855,0.4562374334815876,2.5356789751614235,0.381014012244,0.0,0.39561281166515266,1.437066686493314,0.0,3.9219733362813143,3.005682604407159,2.0501711593797225,1.842531794601478,0.009950330853168092,1.5705980791178364,0.381014012244,0.5042466526679482,3.5165082281731497,2.6692103677859462,1.7819071727850433,2.312535423847214,2.41789593950504,1.3570239788197773,2.217225244042889,0.09333193979221911,0.5897688261061101,1.149384614041533,3.9219733362813143
orf8,47,3.9219733362813143,1.5240780634829436,0.5546775062948401,2.6692103677859462,1.3192836508369303,1.3570239788197773,2.6692103677859462,1.1811333123561132,0.0,1.2478246868547855,2.0501711593797225,2.5356789751614235,0.0,0.663876798259832,1.9070703157390494,1.6193882432872684,0.5546775062948401,0.16077322058775173,0.009950330853168092,1.3962446919730587,2.5356789751614235,0.08252102368800347,1.9760631872260008,0.9015484501369516,2.8233610476132043,1.2139231351791042,1.059772455351846,2.41789593950504,3.005682604407159,0.626136470276985,2.5356789751614235,1.5705980791178364,0.39561281166515266,1.149384614041533,3.228826155721369,3.9219733362813143,3.9219733362813143,0.0,0.14921239818667575,0.5042466526679482,2.5356789751614235
orf9b,11,3.228826155721369,2.312535423847214,2.6692103677859462,2.217225244042889,4.61512051684126,2.217225244042889,2.217225244042889,2.41789593950504,0.030153038170687558,3.005682604407159,1.9760631872260008,2.5356789751614235,0.0,2.217225244042889,2.1302138670532593,2.8233610476132043,1.3962446919730587,1.670681537674819,0.7030975114131134,2.0501711593797225,2.5356789751614235,2.5356789751614235,3.005682604407159,0.9015484501369516,3.9219733362813143,0.0,0.0,0.0,0.8539204011476971,0.6832948841169336,4.61512051684126,2.5356789751614235,4.61512051684126,0.18430371799794587,3.5165082281731497,2.41789593950504,3.5165082281731497,1.1811333123561132,2.312535423847214,1.9760631872260008,0.0
orf9c,26,0.16077322058775173,0.0,0.0,0.0,0.7030975114131134,0.19627990904466158,0.2713150949875756,0.0,0.0,0.8084580270709397,0.0,0.9262410627273231,0.0,1.5240780634829436,2.5356789751614235,0.5375830729355401,0.0,0.08252102368800347,1.7819071727850433,1.6193882432872684,2.5356789751614235,0.0,0.19627990904466158,1.149384614041533,0.3524406397999441,2.41789593950504,3.5165082281731497,3.9219733362813143,0.4562374334815876,0.0,0.4562374334815876,0.0,0.0,3.228826155721369,2.1302138670532593,1.842531794601478,3.005682604407159,0.0,0.0,0.0,3.5165082281731497
