viral,Preys,CD80,CD86 ,INFalpha ,INF beta ,INF g ,TNFa,IL-2, IL-10 ,IL-7 , IL-6 , IL-1β ,INF-ɑ,IP-10 ,CTLA-4 ,PD-1 ,Ki67 , IL-5 , IL-13 ,IL-22,CD64   ,CD66b ,CRP,ferritin l,ferritin h,LDH a ,IL6,FAS ,ACE2 ,ITGAM  cd1b,CD14,FCGR3Acd16,CD68,CD163,MRC1 cd206,PDCD1  PD1,IL1B,CXCL2 ,CXCL8 ,GDF11,NOG,IL10,CXCL10,TNFSF10,NRG1,TIMP1,C5,IL18,AREG,CCL4,CMTM2,IFNG,CTSL,CTSB,DDIT4,RRAS,CTSD,BIRC5,CTSZ,NTRK1,IGFBP3,CCNB1,RRM2,CCNB2,GTSE1,CDK1,STEAP3,TP53I3,TGFB2,CCL3L1,CXCL6,CCL8,SCGB3A1,CCL2,CXCL1,IL33,GRN,CXCL16,IL-8,IL-6,IL-1β,TNF,CCL3,CCL4 ,CCL7,CXCL9 ,CXCL10 ,CXCL11
nsp15,3,4.61512051684126,2.6692103677859462,0.0,0.0,2.0501711593797225,1.670681537674819,2.41789593950504,0.0,1.5240780634829436,2.6692103677859462,2.5356789751614235,0.0,0.5375830729355401,3.5165082281731497,3.9219733362813143,1.3570239788197773,2.41789593950504,2.8233610476132043,2.1302138670532593,0.0,1.6193882432872684,0.0,0.18430371799794587,0.0,2.5356789751614235,2.6692103677859462,2.5356789751614235,3.5165082281731497,0.0,0.020000666706669543,2.1302138670532593,1.5240780634829436,1.004202604197035,0.0,3.9219733362813143,2.5356789751614235,0.19627990904466158,0.5720692490067094,0.020000666706669543,2.0501711593797225,0.0,0.5375830729355401,3.228826155721369,3.5165082281731497,1.3962446919730587,0.0,0.5897688261061101,2.217225244042889,0.0,0.0,2.0501711593797225,2.0501711593797225,2.6692103677859462,1.9760631872260008,1.149384614041533,2.8233610476132043,3.228826155721369,0.0,0.2584116901516677,3.228826155721369,2.6692103677859462,2.6692103677859462,3.9219733362813143,2.6692103677859462,2.1302138670532593,2.41789593950504,0.8774508985578912,2.1302138670532593,0.297632403304949,0.009950330853168092,0.0,0.0,0.0,0.0,1.9070703157390494,1.842531794601478,0.0,0.5720692490067094,2.6692103677859462,2.5356789751614235,1.670681537674819,1.1811333123561132,0.0,0.1264841471091196,0.0,0.5375830729355401,0.41042789745029334
nsp2,7,2.6692103677859462,0.08252102368800347,0.0,0.0,1.149384614041533,0.0,3.005682604407159,0.0,2.312535423847214,1.4796263009121098,1.842531794601478,0.0,0.0,1.9070703157390494,0.5207759546191588,1.1811333123561132,1.6193882432872684,4.61512051684126,1.088759992225098,0.0,0.16077322058775173,0.030153038170687558,0.0,0.0,1.842531794601478,1.4796263009121098,3.005682604407159,3.005682604407159,0.0,0.0,0.7030975114131134,1.7819071727850433,0.0,0.0,0.5207759546191588,1.842531794601478,0.0,0.0,1.0316015783851495,1.9760631872260008,0.0,0.0,1.670681537674819,1.5240780634829436,0.10426101032440939,0.0,3.005682604407159,1.088759992225098,0.0,0.0,1.149384614041533,0.0,0.9775343571148737,1.004202604197035,3.5165082281731497,3.228826155721369,1.1186129553747792,0.0,1.4796263009121098,1.4796263009121098,2.8233610476132043,2.312535423847214,3.228826155721369,1.5705980791178364,1.6193882432872684,2.8233610476132043,0.06124362524071867,0.663876798259832,0.0,0.0,0.0,0.0,0.0,0.0,1.4796263009121098,0.0,0.0,0.0,1.4796263009121098,1.842531794601478,0.0,0.23309388216737778,0.0,0.0,0.0,0.0,0.0
nsp4,8,2.1302138670532593,0.36662527479190055,0.0,0.0,3.005682604407159,1.4796263009121098,2.5356789751614235,0.0,1.842531794601478,2.217225244042889,2.8233610476132043,0.0,4.61512051684126,2.1302138670532593,3.228826155721369,1.1811333123561132,2.312535423847214,3.228826155721369,1.4796263009121098,0.0,0.9015484501369516,0.05077232537342326,0.0718257345712555,3.005682604407159,3.005682604407159,2.217225244042889,4.61512051684126,3.5165082281731497,1.9070703157390494,0.17246926035094304,1.670681537674819,0.8539204011476971,0.3524406397999441,0.009950330853168092,3.228826155721369,2.8233610476132043,4.61512051684126,2.1302138670532593,1.3192836508369303,2.8233610476132043,0.0,4.61512051684126,2.6692103677859462,3.228826155721369,2.6692103677859462,3.5165082281731497,0.009950330853168092,1.4796263009121098,4.61512051684126,0.020000666706669543,3.005682604407159,0.663876798259832,3.005682604407159,0.16077322058775173,0.040409538337876666,3.005682604407159,1.1811333123561132,0.0,1.2139231351791042,4.61512051684126,1.7247487589450947,2.8233610476132043,1.9760631872260008,0.0,2.6692103677859462,3.228826155721369,0.19627990904466158,3.228826155721369,3.9219733362813143,3.5165082281731497,3.005682604407159,0.0,3.9219733362813143,1.842531794601478,1.6193882432872684,0.32466107569286834,0.0,2.1302138670532593,2.217225244042889,2.8233610476132043,1.4796263009121098,4.61512051684126,4.61512051684126,2.8233610476132043,1.7819071727850433,4.61512051684126,3.5165082281731497
nsp5,1,2.312535423847214,1.1811333123561132,0.0,0.0,1.842531794601478,1.0316015783851495,2.1302138670532593,0.0,1.5705980791178364,3.5165082281731497,2.6692103677859462,0.0,0.0,1.842531794601478,0.0,4.61512051684126,1.842531794601478,2.312535423847214,0.020000666706669543,0.0,0.0,0.0,0.0,0.0,2.312535423847214,3.5165082281731497,2.41789593950504,2.5356789751614235,0.0,3.005682604407159,1.5240780634829436,0.0,0.5897688261061101,0.0,0.0,2.6692103677859462,0.0,0.0,0.0,2.8233610476132043,0.0,0.0,2.1302138670532593,0.0,2.41789593950504,0.0,0.0,1.1811333123561132,0.0,0.0,1.842531794601478,2.6692103677859462,1.9070703157390494,1.7247487589450947,2.0501711593797225,0.6832948841169336,2.41789593950504,0.0,0.0,2.8233610476132043,2.1302138670532593,2.5356789751614235,2.8233610476132043,0.040409538337876666,1.6193882432872684,0.24567266437423793,1.842531794601478,2.41789593950504,0.0,0.0,0.0,0.0,0.0,0.0,3.9219733362813143,0.28438717655492834,0.0,0.0,3.5165082281731497,2.6692103677859462,1.0316015783851495,0.0,0.0,0.0,0.0,0.0,0.0
nsp5_c145a,2,2.6692103677859462,1.5240780634829436,0.020000666706669543,0.0,1.9070703157390494,1.3962446919730587,2.312535423847214,0.0,2.6692103677859462,1.842531794601478,2.312535423847214,0.020000666706669543,0.0,1.9070703157390494,2.6692103677859462,2.6692103677859462,2.217225244042889,2.8233610476132043,0.5546775062948401,0.0,0.19627990904466158,0.0,0.5042466526679482,0.23309388216737778,2.8233610476132043,1.842531794601478,1.9760631872260008,1.9760631872260008,0.0,0.020000666706669543,1.9760631872260008,1.0316015783851495,0.17246926035094304,2.8233610476132043,2.6692103677859462,2.312535423847214,0.0,0.14921239818667575,3.9219733362813143,3.005682604407159,0.0,0.0,2.41789593950504,1.1186129553747792,1.842531794601478,0.6832948841169336,0.0,1.7819071727850433,0.0,0.0,1.9070703157390494,1.1186129553747792,4.61512051684126,1.5705980791178364,2.1302138670532593,3.005682604407159,1.0316015783851495,0.0,0.9262410627273231,1.9070703157390494,2.6692103677859462,2.0501711593797225,2.5356789751614235,0.6832948841169336,2.6692103677859462,1.3570239788197773,0.8084580270709397,1.7819071727850433,0.0,0.0,0.0,0.0,0.0,0.0,1.7819071727850433,1.9760631872260008,0.0,0.14921239818667575,1.842531794601478,2.312535423847214,1.3962446919730587,1.059772455351846,0.0,0.0,0.0,0.0,0.0
nsp6,4,2.41789593950504,1.2478246868547855,0.4254657748148339,0.0,2.5356789751614235,0.951558870711613,2.8233610476132043,0.7649729151312008,1.9760631872260008,3.005682604407159,2.217225244042889,0.4254657748148339,0.0,2.1302138670532593,2.8233610476132043,1.4796263009121098,2.41789593950504,3.228826155721369,2.41789593950504,0.7439195059333685,1.7819071727850433,0.3524406397999441,0.0,0.20840126957700628,2.312535423847214,3.005682604407159,2.8233610476132043,3.5165082281731497,1.670681537674819,0.297632403304949,2.6692103677859462,2.8233610476132043,1.5705980791178364,2.0501711593797225,2.8233610476132043,2.217225244042889,0.0,1.4796263009121098,1.6193882432872684,2.217225244042889,0.7649729151312008,0.0,1.9760631872260008,3.5165082281731497,3.228826155721369,1.5705980791178364,0.5375830729355401,3.005682604407159,0.3524406397999441,0.0,2.5356789751614235,1.088759992225098,3.005682604407159,0.10426101032440939,0.8309308829229983,3.5165082281731497,0.4562374334815876,0.0,0.0,1.6193882432872684,1.2139231351791042,1.3962446919730587,2.217225244042889,0.0,2.312535423847214,3.9219733362813143,0.5897688261061101,1.4796263009121098,1.088759992225098,0.009950330853168092,0.0,0.0,0.0,0.0,1.3962446919730587,0.5546775062948401,0.0,1.4796263009121098,3.005682604407159,2.217225244042889,0.951558870711613,2.0501711593797225,0.3524406397999441,0.0,0.0,0.0,0.009950330853168092
nsp7,32,3.9219733362813143,4.61512051684126,2.6692103677859462,0.5546775062948401,3.005682604407159,1.6193882432872684,3.228826155721369,0.17246926035094304,2.312535423847214,2.41789593950504,2.41789593950504,2.6692103677859462,0.0,4.61512051684126,1.9760631872260008,3.9219733362813143,1.9760631872260008,3.9219733362813143,1.3192836508369303,0.0,1.9070703157390494,0.05077232537342326,0.0,0.0,4.61512051684126,2.41789593950504,4.61512051684126,1.842531794601478,1.842531794601478,1.670681537674819,1.842531794601478,2.312535423847214,2.6692103677859462,2.8233610476132043,1.9760631872260008,2.41789593950504,0.0,0.0718257345712555,2.312535423847214,2.6692103677859462,0.17246926035094304,0.0,2.41789593950504,1.7247487589450947,1.2478246868547855,2.1302138670532593,0.0,2.8233610476132043,0.39561281166515266,0.0,3.005682604407159,0.13778370236305298,1.5240780634829436,0.2584116901516677,1.9070703157390494,3.9219733362813143,1.1186129553747792,0.0,0.10426101032440939,2.1302138670532593,0.8309308829229983,1.437066686493314,2.312535423847214,1.3570239788197773,1.0316015783851495,1.9760631872260008,0.28438717655492834,2.0501711593797225,1.088759992225098,0.009950330853168092,0.0,0.0,0.009950330853168092,0.0,2.1302138670532593,0.10426101032440939,0.0,0.0718257345712555,2.41789593950504,2.41789593950504,1.6193882432872684,3.228826155721369,0.39561281166515266,0.0,0.0,0.0,0.0
nsp8,24,2.0501711593797225,0.0,0.0,0.0,0.18430371799794587,0.0,1.7819071727850433,0.0,1.842531794601478,1.2829160066660554,1.7819071727850433,0.0,0.0,0.381014012244,0.0,4.61512051684126,1.3570239788197773,1.7819071727850433,0.0,0.0,0.0,0.0,1.2829160066660554,0.0,0.5042466526679482,1.2829160066660554,0.6832948841169336,1.6193882432872684,0.0,0.0,0.626136470276985,0.0,0.381014012244,0.0,0.0,1.7819071727850433,0.0,0.0,0.0,1.842531794601478,0.0,0.0,1.5705980791178364,0.0,0.0,0.0,0.0,0.09333193979221911,0.0,0.0,0.18430371799794587,0.0,0.10426101032440939,0.0,2.41789593950504,0.7030975114131134,0.6448286032891376,0.0,0.0,0.0,0.7649729151312008,1.0316015783851495,1.5705980791178364,0.0,1.7819071727850433,0.0,0.17246926035094304,1.2139231351791042,0.0,0.0,0.0,0.0,0.0,0.0,2.5356789751614235,0.0,0.0,0.0,1.2829160066660554,1.7819071727850433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nsp9,16,2.217225244042889,0.009950330853168092,0.0,0.0,2.217225244042889,1.1811333123561132,2.41789593950504,0.0,1.842531794601478,3.5165082281731497,2.217225244042889,0.0,2.5356789751614235,1.7247487589450947,0.0,0.7233002187306329,1.670681537674819,2.217225244042889,0.4562374334815876,0.0,0.5897688261061101,0.0,0.19627990904466158,0.0,1.437066686493314,3.5165082281731497,1.842531794601478,2.8233610476132043,0.0,0.32466107569286834,1.2829160066660554,0.0718257345712555,1.1811333123561132,0.0,0.0,2.217225244042889,3.005682604407159,1.9760631872260008,0.9015484501369516,2.312535423847214,0.0,2.5356789751614235,2.5356789751614235,0.020000666706669543,3.9219733362813143,0.10426101032440939,0.0,0.951558870711613,0.0,0.0,2.217225244042889,2.1302138670532593,1.4796263009121098,0.5897688261061101,0.009950330853168092,2.0501711593797225,2.0501711593797225,0.0,0.9775343571148737,2.41789593950504,1.7819071727850433,2.5356789751614235,2.6692103677859462,1.670681537674819,1.088759992225098,1.842531794601478,1.4796263009121098,3.228826155721369,0.0,4.61512051684126,3.228826155721369,0.0,3.228826155721369,0.9775343571148737,2.5356789751614235,1.7247487589450947,0.0,1.9760631872260008,3.5165082281731497,2.217225244042889,1.1811333123561132,2.312535423847214,0.0,1.4796263009121098,0.0,2.5356789751614235,2.1302138670532593
orf10,9,2.0501711593797225,0.040409538337876666,0.0,0.0,1.2829160066660554,0.36662527479190055,3.5165082281731497,0.0,3.5165082281731497,3.5165082281731497,2.312535423847214,0.0,0.0,1.4796263009121098,0.5207759546191588,2.8233610476132043,2.217225244042889,2.1302138670532593,0.020000666706669543,0.0,0.0,0.0,0.0,2.0501711593797225,3.9219733362813143,3.5165082281731497,1.842531794601478,3.228826155721369,0.0,0.0,0.020000666706669543,0.0,0.0718257345712555,0.0,0.5207759546191588,2.312535423847214,0.0,1.2478246868547855,0.4254657748148339,2.5356789751614235,0.0,0.0,3.228826155721369,0.14921239818667575,0.0,0.0,0.20840126957700628,0.9262410627273231,0.0,0.0,1.2829160066660554,2.312535423847214,1.3962446919730587,1.2139231351791042,0.0,3.9219733362813143,2.1302138670532593,0.0,0.030153038170687558,0.10426101032440939,1.5240780634829436,2.41789593950504,2.6692103677859462,0.0,1.4796263009121098,0.009950330853168092,0.3110554236370897,2.0501711593797225,0.0,2.312535423847214,0.0,0.0,0.24567266437423793,3.9219733362813143,2.41789593950504,0.0,0.0,1.2478246868547855,3.5165082281731497,2.312535423847214,0.36662527479190055,0.0,0.0,2.0501711593797225,0.0,0.0,0.7030975114131134
